,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset ,Material ID,Material Description,Material ID Description,BU + Material, FY 25 Actual Revenue , FY 25 Actual Units , COMMENTS ,CAT 11
29839,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627508,Lymph Panel Tube 2 CTT LYO,627508-Lymph Panel Tube 2 CTT LYO,BDB-627508,"$5,108 ",20,Matched by 2024 Material ID,BACTEC vials
29840,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),565423,Hu CD1c PerCP-Cy5.5 F10/21A3 100Tst,565423-Hu CD1c PerCP-Cy5.5 F10/21A3 100Tst,BDB-565423,"$5,032 ",20,Matched by 2024 Material ID,BACTEC vials
29841,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051261,Mouse - Immune Function (Core Sirigen),569678,Ms CD103 BUV737 2E7 50ug,569678-Ms CD103 BUV737 2E7 50ug,BDB-569678,"$5,026 ",20,Matched by 2024 Material ID,BACTEC vials
29842,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),569965,Ms C1q PE RMC7H8 100ug,569965-Ms C1q PE RMC7H8 100ug,BDB-569965,"$5,021 ",20,Matched by 2024 Material ID,BACTEC vials
29843,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051266,Human - Optibuild (Core Sirigen),741042,Hu CD16 BV786 B73.1 50ug,741042-Hu CD16 BV786 B73.1 50ug,BDB-741042,"$5,010 ",20,Matched by 2024 Material ID,BACTEC vials
29844,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034850,Non Sirigen - Support (Flow Cytometry),PH220080041089,Non Sirigen - Support (Flow Cytometry),PH220080051250,Support (Core Non-Sirigen),566949,Ms IgG2a Kpa ItCl R718 G155-178 50ug,566949-Ms IgG2a Kpa ItCl R718 G155-178 50ug,BDB-566949,"$4,994 ",20,Matched by 2024 Material ID,BACTEC vials
29845,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),555469,Hu CD41b FITC HIP2 100Tst,555469-Hu CD41b FITC HIP2 100Tst,BDB-555469,"$4,960 ",20,Matched by 2024 Material ID,BACTEC vials
29846,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035250,Sirigen - Support (Flow Cytometry),PH220080041097,Sirigen - Support (Flow Cytometry),PH220080051269,Support (Core Sirigen),612904,Ms IgG2a Kpa ItCl BUV805 G155-178 50ug,612904-Ms IgG2a Kpa ItCl BUV805 G155-178 50ug,BDB-612904,"$4,880 ",20,Matched by 2024 Material ID,BACTEC vials
29847,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),553791,Ms CD40 PE 3/23 200ug,553791-Ms CD40 PE 3/23 200ug,BDB-553791,"$4,863 ",20,Matched by 2024 Material ID,BACTEC vials
29848,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034750,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080041087,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080051243,Non Sirigen - Human-Cell Signal Cancer (Flow Cytometry),560191,Stat1 (pS727) Alexa 488 K51-856 50Tst,560191-Stat1 (pS727) Alexa 488 K51-856 50Tst,BDB-560191,"$4,837 ",20,Matched by 2024 Material ID,BACTEC vials
29849,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051280,NA/LE,553961,Ham IgG2 Lam ItCl NALE Ha4/8 500ug,553961-Ham IgG2 Lam ItCl NALE Ha4/8 500ug,BDB-553961,"$4,833 ",20,Matched by 2024 Material ID,BACTEC vials
29850,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421700,Industrial Microbiology,PH211100436900,DCM,PH211100441327,Non-Selective Media,PH211100451588,Non-Selective Media,238510,Bottle Dubos Broth Base 500G,238510-Bottle Dubos Broth Base 500G,DS-238510,"$4,824 ",20,Matched by 2024 Material ID,BACTEC vials
29851,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567496,Hu CD71 R718 M-A712 100Tst,567496-Hu CD71 R718 M-A712 100Tst,BDB-567496,"$4,792 ",20,Matched by 2024 Material ID,BACTEC vials
29852,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051282,Purified,557516,Ms/Rat TNF Pure TN3-19.12 500ug,557516-Ms/Rat TNF Pure TN3-19.12 500ug,BDB-557516,"$4,785 ",20,Matched by 2024 Material ID,BACTEC vials
29853,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051271,Biotin,552118,Hu CXCR5 (CD185) Biotin RF8B2 100Tst,552118-Hu CXCR5 (CD185) Biotin RF8B2 100Tst,BDB-552118,"$4,778 ",20,Matched by 2024 Material ID,BACTEC vials
29854,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051160,Time and Materials FACSVia,659605,Assy 2000ml Bottle FACSVia Waste,659605-Assy 2000ml Bottle FACSVia Waste,BDB-659605,"$4,023 ",16,EXCLUDED: TIME AND MATERIALS,EXCLUDE
29855,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041062,RB705 OptiBuild,PH220080051200,Mouse RB705 OptiBuild,758112,Ms CD40 RB705 3/23 50ug,758112-Ms CD40 RB705 3/23 50ug,BDB-758112,"$4,743 ",20,Matched by 2024 Material ID,BACTEC vials
29856,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051271,Biotin,555365,Hu CD8 Biotin RPA-T8 100Tst,555365-Hu CD8 Biotin RPA-T8 100Tst,BDB-555365,"$4,698 ",20,Matched by 2024 Material ID,BACTEC vials
29857,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,HQIPBX-B,HistoQIP Biopsy Series HQIPBX-B,HQIPBX-B-HistoQIP Biopsy Series HQIPBX-B,SM-HQIPBX-B,"$4,021 ",6,EXCLUDED: SERVICE,EXCLUDE
29858,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH230400021055,CHRONIC DRAINAGE,PH230400031253,Denver Shunts,PH230400041886,DENVER SHUNTS,PH230400052158,DENVER SHUNTS,42-2322,SHUNT PERITONEAL CATHETER 15.5FR 27CM,42-2322-SHUNT PERITONEAL CATHETER 15.5FR 27CM,PI-42-2322,"$4,661 ",20,Matched by 2024 Material ID,Safety Wingset
29859,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),557669,Ms CD45R/B220 Alexa 488 RA3-6B2 100ug,557669-Ms CD45R/B220 Alexa 488 RA3-6B2 100ug,BDB-557669,"$4,643 ",20,Matched by 2024 Material ID,BACTEC vials
29860,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051249,Other - Immune Function (Core Non-Sirigen),570536,Biotin Alexa 647 BK-1/39 100ug,570536-Biotin Alexa 647 BK-1/39 100ug,BDB-570536,"$4,638 ",20,Matched by 2024 Material ID,BACTEC vials
29861,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051282,Purified,553689,Ms CD86 Pure GL1 500ug,553689-Ms CD86 Pure GL1 500ug,BDB-553689,"$4,608 ",20,Matched by 2024 Material ID,BACTEC vials
29862,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051261,Mouse - Immune Function (Core Sirigen),563060,Ms CD24 BV605 M1/69 50ug,563060-Ms CD24 BV605 M1/69 50ug,BDB-563060,"$4,559 ",20,Matched by 2024 Material ID,BACTEC vials
29863,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),567593,Ms CD103 PE-Cy7 M290 50ug,567593-Ms CD103 PE-Cy7 M290 50ug,BDB-567593,"$4,537 ",20,Matched by 2024 Material ID,BACTEC vials
29864,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041128,RY610 OptiBuild,PH220080051337,Mouse RY610 OptiBuil,759374,Ms F4/80 RY610 T45-2342 50ug,759374-Ms F4/80 RY610 T45-2342 50ug,BDB-759374,"$4,536 ",20,Matched by 2024 Material ID,BACTEC vials
29865,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),566857,Hu CD8 APC-R700 HIT8A 100Tst,566857-Hu CD8 APC-R700 HIT8A 100Tst,BDB-566857,"$4,526 ",20,Matched by 2024 Material ID,BACTEC vials
29866,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041389,Full,PH241020051736,SL_3FR_3CG_RN,1173108,DOT SV PPICC 3F SL,1173108-DOT SV PPICC 3F SL,MDS-1173108,"$4,520 ",20,Matched by 2024 Material ID,Safety Wingset
29867,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041121,RB780 OptiBuild,PH220080051320,Mouse RB780 OptiBuild,755697,Ms Ly-108 RB780 13G3 50ug,755697-Ms Ly-108 RB780 13G3 50ug,BDB-755697,"$4,487 ",20,Matched by 2024 Material ID,BACTEC vials
29868,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567938,Hu Granzyme K Pure G3H69 100ug,567938-Hu Granzyme K Pure G3H69 100ug,BDB-567938,"$4,468 ",20,Matched by 2024 Material ID,BACTEC vials
29869,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051282,Purified,553027,Ms CD8a Pure 53-6.7 500ug,553027-Ms CD8a Pure 53-6.7 500ug,BDB-553027,"$4,417 ",20,Matched by 2024 Material ID,BACTEC vials
29870,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),563505,Hu CD1d APC CD1d42 100Tst,563505-Hu CD1d APC CD1d42 100Tst,BDB-563505,"$4,383 ",20,Matched by 2024 Material ID,BACTEC vials
29871,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111005,Service,PH211100521000,Service excl. Lab Automation,PH211100531150,Service Time & Materials,PH211100541007,Service Spare Parts,PH211100551021,MAX Service,435425,Time And Materials BD Max 2 Color,435425-Time And Materials BD Max 2 Color,DS-435425,"$4,014 ",1,EXCLUDED: SERVICE,EXCLUDE
29872,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051261,Mouse - Immune Function (Core Sirigen),562937,Ms CD183 BV421 CXCR3-173 50ug,562937-Ms CD183 BV421 CXCR3-173 50ug,BDB-562937,"$4,357 ",20,Matched by 2024 Material ID,BACTEC vials
29873,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240113721001,PTA PVD,PH240113731009,Ultraverse,PH240113741033,Ultraverse RX,PH240113751033,Ultraverse RX,U420038RX,UV RX 014 200CMX3MMX80MM,U420038RX-UV RX 014 200CMX3MMX80MM,PI-U420038RX,"$4,296 ",20,Matched by 2024 Material ID,PowerPort
29874,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051271,Biotin,555411,Hu CD19 Biotin HIB19 100Tst,555411-Hu CD19 Biotin HIB19 100Tst,BDB-555411,"$4,273 ",20,Matched by 2024 Material ID,BACTEC vials
29875,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),569440,Ms Ly-6C Alexa 488 HK1.4.RMAB 100ug,569440-Ms Ly-6C Alexa 488 HK1.4.RMAB 100ug,BDB-569440,"$4,240 ",20,Matched by 2024 Material ID,BACTEC vials
29876,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034150,Non Sirigen - Customs,PH220080041075,Non Sirigen - Customs,PH220080051231,Customs (Core Non-Sirigen),630044,Hu CD117 PE 104D2 5ml Custom,630044-Hu CD117 PE 104D2 5ml Custom,BDB-630044,"$4,204 ",20,Matched by 2024 Material ID,BACTEC vials
29877,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),564800,Hu CD272 APC J168-540 50ug,564800-Hu CD272 APC J168-540 50ug,BDB-564800,"$4,202 ",20,Matched by 2024 Material ID,BACTEC vials
29878,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),565152,Hu CD226 BB515 DX11 100Tst,565152-Hu CD226 BB515 DX11 100Tst,BDB-565152,"$4,188 ",20,Matched by 2024 Material ID,BACTEC vials
29879,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240113721001,PTA PVD,PH240113731009,Ultraverse,PH240113741031,Ultraverse 018,PH240113751031,Ultraverse 018,U8200410,UV18 4.0MMX100MMX200CM,U8200410-UV18 4.0MMX100MMX200CM,PI-U8200410,"$4,104 ",20,Matched by 2024 Material ID,PowerPort
29880,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034750,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080041087,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080051243,Non Sirigen - Human-Cell Signal Cancer (Flow Cytometry),561520,BCL-6 Pure K112-91 100ug,561520-BCL-6 Pure K112-91 100ug,BDB-561520,"$4,079 ",20,Matched by 2024 Material ID,BACTEC vials
29881,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051276,Immstain,610420,Caveolin 3 Pure 26/Caveolin 3 50ug,610420-Caveolin 3 Pure 26/Caveolin 3 50ug,BDB-610420,"$4,074 ",20,Matched by 2024 Material ID,BACTEC vials
29882,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567634,Akt (pS473) R718 M89-61 50Tst,567634-Akt (pS473) R718 M89-61 50Tst,BDB-567634,"$4,037 ",20,Matched by 2024 Material ID,BACTEC vials
29883,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051261,Mouse - Immune Function (Core Sirigen),565908,Ms CD282 (TLR2) BV421 CB225 50ug,565908-Ms CD282 (TLR2) BV421 CB225 50ug,BDB-565908,"$4,006 ",20,Matched by 2024 Material ID,BACTEC vials
29884,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041129,RB613 OptiBuild,PH220080051340,Human RB613 OptiBuil,759031,Hu CD154 RB613 TRAP1 50ug,759031-Hu CD154 RB613 TRAP1 50ug,BDB-759031,"$3,950 ",20,Matched by 2024 Material ID,BACTEC vials
29885,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,CZ-A,Chemistry CZ-A,CZ-A-Chemistry CZ-A,SM-CZ-A,"$4,008 ",13,EXCLUDED: SERVICE,EXCLUDE
29886,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),564754,Hu RANTES BV421 2D5 50Tst,564754-Hu RANTES BV421 2D5 50Tst,BDB-564754,"$3,942 ",20,Matched by 2024 Material ID,BACTEC vials
29887,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041128,RY610 OptiBuild,PH220080051337,Mouse RY610 OptiBuil,759407,Ms Ly-6C RY610 HK1.4.RMAB 50ug,759407-Ms Ly-6C RY610 HK1.4.RMAB 50ug,BDB-759407,"$3,930 ",20,Matched by 2024 Material ID,BACTEC vials
29888,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034750,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080041087,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080051243,Non Sirigen - Human-Cell Signal Cancer (Flow Cytometry),560397,Akt (pS473) Pure M89-61 100ug,560397-Akt (pS473) Pure M89-61 100ug,BDB-560397,"$3,913 ",20,Matched by 2024 Material ID,BACTEC vials
29889,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),567735,Ms CD150 R718 Q38-480 50ug,567735-Ms CD150 R718 Q38-480 50ug,BDB-567735,"$3,812 ",20,Matched by 2024 Material ID,BACTEC vials
29890,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),562862,Ms CD276 Alexa 647 MIH32 50ug,562862-Ms CD276 Alexa 647 MIH32 50ug,BDB-562862,"$3,775 ",20,Matched by 2024 Material ID,BACTEC vials
29891,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627699,CD8 APC-H7 Comp CTT LYO,627699-CD8 APC-H7 Comp CTT LYO,BDB-627699,"$3,769 ",20,Matched by 2024 Material ID,BACTEC vials
29892,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051277,Immunoflourescence,550339,Ms IgG2a IHC Kpa ItCl Pure C1.18.4 1mL,550339-Ms IgG2a IHC Kpa ItCl Pure C1.18.4 1mL,BDB-550339,"$3,727 ",20,Matched by 2024 Material ID,BACTEC vials
29893,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220055021001,Cytognos Reagents,PH220055031002,Cytognos Immunology,PH220055041009,Cytognos SUBCLASSES,PH220055051015,Cytognos SUBCLASSES,CYT-IGMAP,IgM-APC,CYT-IGMAP-IgM-APC,BDB-CYT-IGMAP,"$3,703 ",20,Matched by 2024 Material ID,BACTEC vials
